1.000000000000000021e-02 5.892196471925959855e+00 1.153034076324745555e-01 2.100000000000000000e+04 1.294230329444730820e+01 8.223047686136477630e-01 6.440000000000000000e+04 -7.141514582862004801e+00 1.169298518351126503e+01 8.303493290756639444e-01
2.000000000000000042e-02 6.017388473742687260e+00 1.421881349586943677e-01 4.200000000000000000e+04 1.159755162438594489e+01 9.348928623247938496e-01 1.288000000000000000e+05 -7.141514582862004801e+00 1.047342551526662646e+01 9.456437647173896455e-01
2.999999999999999889e-02 6.028722721439073950e+00 1.390271660006836552e-01 6.300000000000000000e+04 1.194655804600055227e+01 7.599233778422771479e-01 1.932000000000000000e+05 -7.141514582862004801e+00 1.083376618457762319e+01 7.725361435411277622e-01
4.000000000000000083e-02 6.138577710307497881e+00 1.227064233932817494e-01 8.400000000000000000e+04 1.217266157644393942e+01 6.765531556189129381e-01 2.576000000000000000e+05 -7.141514582862004801e+00 1.116972470388943250e+01 6.875907494432137446e-01
5.000000000000000278e-02 6.242980078596110260e+00 1.278109364894453592e-01 1.050000000000000000e+05 1.192863720512489856e+01 6.759597479012420251e-01 3.220000000000000000e+05 -7.141514582862004801e+00 1.103010270085900402e+01 6.879369275369797698e-01
5.999999999999999778e-02 6.291193649371925822e+00 1.383286181305126983e-01 1.260000000000000000e+05 1.182959882509802974e+01 5.575646910695921665e-01 3.864000000000000000e+05 -7.141514582862004801e+00 1.097927789160794987e+01 5.744677461106297844e-01
7.000000000000000666e-02 6.261941312321585684e+00 1.249856294602511159e-01 1.470000000000000000e+05 1.180979847120181070e+01 5.818108123005887311e-01 4.508000000000000000e+05 -7.141514582862004801e+00 1.093022520066139336e+01 5.950842199902851570e-01
8.000000000000000167e-02 6.282722328997984995e+00 1.183929717700453327e-01 1.680000000000000000e+05 1.193031259910448405e+01 5.355744865379258313e-01 5.152000000000000000e+05 -7.141514582862004801e+00 1.107152034524046513e+01 5.485042628776057860e-01
8.999999999999999667e-02 6.340967415641767246e+00 1.404133069837469605e-01 1.890000000000000000e+05 1.195487284064360978e+01 4.984483942892609099e-01 5.796000000000000000e+05 -7.141514582862004801e+00 1.115432567342337222e+01 5.178481423618843671e-01
1.000000000000000056e-01 6.383085934625418290e+00 1.479504490818635554e-01 2.100000000000000000e+05 1.204520632429301230e+01 4.756836340464559165e-01 6.440000000000000000e+05 -7.141514582862004801e+00 1.128677767605642757e+01 4.981608726939197318e-01
1.100000000000000006e-01 6.396593213343360063e+00 1.710546465823618578e-01 2.310000000000000000e+05 1.194993333896516852e+01 4.738547441940123006e-01 7.084000000000000000e+05 -7.141514582862004801e+00 1.120501196944652378e+01 5.037836943695077618e-01
1.199999999999999956e-01 6.376601765522559973e+00 1.622080131398986325e-01 2.520000000000000000e+05 1.192774671625855554e+01 4.662279796296637246e-01 7.728000000000000000e+05 -7.141514582862004801e+00 1.116283389891911071e+01 4.936395127178856979e-01
1.300000000000000044e-01 6.397882265142292191e+00 1.599748807390948546e-01 2.730000000000000000e+05 1.197048899503114860e+01 4.633831232221271024e-01 8.372000000000000000e+05 -7.141514582862004801e+00 1.122685667731143511e+01 4.902202376020197150e-01
1.400000000000000133e-01 6.379780601832797160e+00 1.620925539033280238e-01 2.940000000000000000e+05 1.181137032035862333e+01 4.843714058357698748e-01 9.016000000000000000e+05 -7.141514582862004801e+00 1.104963633932941391e+01 5.107735846950420822e-01
1.499999999999999944e-01 6.397552520881544247e+00 1.578127776739675081e-01 3.150000000000000000e+05 1.181053079814695650e+01 4.392112355514399269e-01 9.660000000000000000e+05 -7.141514582862004801e+00 1.106656873616649506e+01 4.667026700499961045e-01
1.600000000000000033e-01 6.381147622802870067e+00 1.482768098496408948e-01 3.360000000000000000e+05 1.179799032046180507e+01 4.613730632721002034e-01 1.030400000000000000e+06 -7.141514582862004801e+00 1.103762336040266945e+01 4.846143991383953242e-01
1.700000000000000122e-01 6.363230390350309129e+00 1.388846857003803448e-01 3.570000000000000000e+05 1.194072147601402278e+01 4.628017068885081908e-01 1.094800000000000000e+06 -7.141514582862004801e+00 1.116243728350232800e+01 4.831918623290442638e-01
1.799999999999999933e-01 6.352481962936604276e+00 1.378621542912396858e-01 3.780000000000000000e+05 1.184688618200874011e+01 4.899669133369718432e-01 1.159200000000000000e+06 -7.141514582862004801e+00 1.105785356208334136e+01 5.089926814314537085e-01
1.900000000000000022e-01 6.321570248098314693e+00 1.407953479076622938e-01 3.990000000000000000e+05 1.170311328063515610e+01 4.943806089245791902e-01 1.223600000000000000e+06 -7.141514582862004801e+00 1.088316894587146422e+01 5.140384387116174736e-01
2.000000000000000111e-01 6.277841688565106715e+00 1.446373529785981438e-01 4.200000000000000000e+05 1.154759301182984998e+01 5.657279332251681225e-01 1.288000000000000000e+06 -7.141514582862004801e+00 1.068392011753295279e+01 5.839247026011794572e-01
2.099999999999999922e-01 6.250630168299132094e+00 1.480334504802210682e-01 4.410000000000000000e+05 1.139396141135929597e+01 6.207218304209738413e-01 1.352400000000000000e+06 -7.141514582862004801e+00 1.050307699679642326e+01 6.381296837024933444e-01
2.200000000000000011e-01 6.227943640807363401e+00 1.250451375095743556e-01 4.620000000000000000e+05 1.119628080399745862e+01 6.042572026611052749e-01 1.416800000000000000e+06 -7.141514582862004801e+00 1.028270986194281633e+01 6.170600079267918314e-01
2.300000000000000100e-01 6.231778744645100510e+00 1.443661676229985036e-01 4.830000000000000000e+05 1.111757265979571585e+01 6.439188333909385831e-01 1.481200000000000000e+06 -7.141514582862004801e+00 1.020783682157881245e+01 6.599038220450758052e-01
2.399999999999999911e-01 6.230737112241960141e+00 1.439551531415573238e-01 5.040000000000000000e+05 1.106214549968708560e+01 6.701587979869718659e-01 1.545600000000000000e+06 -7.141514582862004801e+00 1.015136802906704006e+01 6.854457678294849643e-01
2.500000000000000000e-01 6.269319376931854038e+00 1.492985534876987430e-01 5.250000000000000000e+05 1.101224412439066747e+01 6.421784561933698843e-01 1.610000000000000000e+06 -7.141514582862004801e+00 1.014004891846051848e+01 6.593051096968831626e-01
2.600000000000000089e-01 6.290241025899828031e+00 1.490986185285449184e-01 5.460000000000000000e+05 1.103533628059163085e+01 4.920835331293907933e-01 1.674400000000000000e+06 -7.141514582862004801e+00 1.018406272362945586e+01 5.141756525004124168e-01
2.700000000000000178e-01 6.306132092483357710e+00 1.720025570165127082e-01 5.670000000000000000e+05 1.108525906103151648e+01 5.215759966808046766e-01 1.738800000000000000e+06 -7.141514582862004801e+00 1.024987657065286939e+01 5.492052439059494917e-01
2.800000000000000266e-01 6.287521466164628592e+00 1.523056420681791756e-01 5.880000000000000000e+05 1.104037244375740912e+01 4.739179517278753750e-01 1.803200000000000000e+06 -7.141514582862004801e+00 1.018637932706003468e+01 4.977903510271619592e-01
2.899999999999999800e-01 6.280912210492433090e+00 1.612989970574868204e-01 6.090000000000000000e+05 1.108306858114882942e+01 4.946941602746412481e-01 1.867600000000000000e+06 -7.141514582862004801e+00 1.022246620877925594e+01 5.203265115882368397e-01
2.999999999999999889e-01 6.268420542524194339e+00 1.622630710659100084e-01 6.300000000000000000e+05 1.109744684656240565e+01 4.707736776219383912e-01 1.932000000000000000e+06 -7.141514582862004801e+00 1.022435280622459430e+01 4.979529694393089456e-01
3.099999999999999978e-01 6.273241958468032564e+00 1.483119627213187464e-01 6.510000000000000000e+05 1.107115289041152728e+01 4.965714998712692507e-01 1.996400000000000000e+06 -7.141514582862004801e+00 1.020288026601755504e+01 5.182467489243437475e-01
3.200000000000000067e-01 6.283681579235181225e+00 1.325295402441425963e-01 6.720000000000000000e+05 1.109889094627065020e+01 5.128866816876335166e-01 2.060800000000000000e+06 -7.141514582862004801e+00 1.024105794264382752e+01 5.297327885735182429e-01
3.300000000000000155e-01 6.275981623061616332e+00 1.370363554711789000e-01 6.930000000000000000e+05 1.113879455723636980e+01 5.091342499644948560e-01 2.125200000000000000e+06 -7.141514582862004801e+00 1.027326159743597955e+01 5.272538735824821021e-01
3.400000000000000244e-01 6.268725979545314075e+00 1.398725487241370136e-01 7.140000000000000000e+05 1.113321452321441285e+01 4.845877004247290398e-01 2.189600000000000000e+06 -7.141514582862004801e+00 1.026042591989772390e+01 5.043704682963833230e-01
3.499999999999999778e-01 6.279819961796775374e+00 1.346614994659639519e-01 7.350000000000000000e+05 1.114207691777322218e+01 4.757608797926340949e-01 2.254000000000000000e+06 -7.141514582862004801e+00 1.028038229670799453e+01 4.944513466252095091e-01
3.599999999999999867e-01 6.268885596031614327e+00 1.321451237496522602e-01 7.560000000000000000e+05 1.111378051518931898e+01 5.064296308762193943e-01 2.318400000000000000e+06 -7.141514582862004801e+00 1.024115152835893028e+01 5.233863819017788854e-01
3.699999999999999956e-01 6.257513907256870844e+00 1.335947628710028590e-01 7.770000000000000000e+05 1.112104017836698411e+01 5.401379982209112418e-01 2.382800000000000000e+06 -7.141514582862004801e+00 1.023703950276184926e+01 5.564140704445319496e-01
3.800000000000000044e-01 6.250192757055849313e+00 1.288630464376840645e-01 7.980000000000000000e+05 1.118260931072957121e+01 5.356611927649495009e-01 2.447200000000000000e+06 -7.141514582862004801e+00 1.029128748492341572e+01 5.509433711113775889e-01
3.900000000000000133e-01 6.239087491953230646e+00 1.319699177163179138e-01 8.190000000000000000e+05 1.122013716803427386e+01 5.324475009245880353e-01 2.511600000000000000e+06 -7.141514582862004801e+00 1.031771007712550059e+01 5.485584749348887401e-01
4.000000000000000222e-01 6.236569765976394564e+00 1.227253423235954988e-01 8.400000000000000000e+05 1.120289189953515319e+01 5.176473077538779055e-01 2.576000000000000000e+06 -7.141514582862004801e+00 1.029794708264954295e+01 5.319964707338590282e-01
4.099999999999999756e-01 6.231652892577124625e+00 1.245675718136755872e-01 8.610000000000000000e+05 1.120956061037290752e+01 4.966228424162107968e-01 2.640400000000000000e+06 -7.141514582862004801e+00 1.029969892008802645e+01 5.120071557674871210e-01
4.199999999999999845e-01 6.225815619264496448e+00 1.199802239640082313e-01 8.820000000000000000e+05 1.117862848347044213e+01 4.563806704818630378e-01 2.704800000000000000e+06 -7.141514582862004801e+00 1.026292951987293378e+01 4.718883030251210253e-01
4.299999999999999933e-01 6.222212115716842185e+00 1.182796300335776235e-01 9.030000000000000000e+05 1.116823403233330758e+01 4.429528582818254012e-01 2.769200000000000000e+06 -7.141514582862004801e+00 1.024893156518814408e+01 4.584727969475603238e-01
4.400000000000000022e-01 6.225300336059610196e+00 1.230722952919362234e-01 9.240000000000000000e+05 1.114248545413757974e+01 4.186252872225276755e-01 2.833600000000000000e+06 -7.141514582862004801e+00 1.022627120733518424e+01 4.363415187333991585e-01
4.500000000000000111e-01 6.212168780247116828e+00 1.203487381583015908e-01 9.450000000000000000e+05 1.117892452690545824e+01 4.173862409826667452e-01 2.898000000000000000e+06 -7.141514582862004801e+00 1.024957872429056849e+01 4.343904844007706600e-01
