1.000000000000000021e-02 8.338642022294205702e+00 1.142846585542058591e-01 2.100000000000000000e+04 1.486624833862199679e+01 4.757080133761558693e-01 6.440000000000000000e+04 -7.141514582862004801e+00 1.606337577805419770e+01 4.892433925676874518e-01
2.000000000000000042e-02 8.324043756958667828e+00 1.213103593091239968e-01 4.200000000000000000e+04 1.346063015867078150e+01 4.617382764558054520e-01 1.288000000000000000e+05 -7.141514582862004801e+00 1.464315933276744275e+01 4.774080426847526204e-01
2.999999999999999889e-02 8.247273405429128346e+00 1.290518719740367248e-01 6.300000000000000000e+04 1.331981193116947360e+01 4.549767458276431364e-01 1.932000000000000000e+05 -7.141514582862004801e+00 1.442557075373659714e+01 4.729251789701146014e-01
4.000000000000000083e-02 8.056698263169884910e+00 1.287611341759203887e-01 8.400000000000000000e+04 1.317875098023147729e+01 4.213757193410239688e-01 2.576000000000000000e+05 -7.141514582862004801e+00 1.409393466053935740e+01 4.406097213231169318e-01
5.000000000000000278e-02 7.787530119302229714e+00 1.561433234514328916e-01 1.050000000000000000e+05 1.289313720067093350e+01 3.875283631830958586e-01 3.220000000000000000e+05 -7.141514582862004801e+00 1.353915273711115930e+01 4.178025487354382062e-01
5.999999999999999778e-02 7.626643124834367349e+00 1.501086970751561722e-01 1.260000000000000000e+05 1.262843164680920793e+01 3.735298954528639692e-01 3.864000000000000000e+05 -7.141514582862004801e+00 1.311356018878156959e+01 4.025632915885755114e-01
7.000000000000000666e-02 7.484062174647474031e+00 1.510878276568718703e-01 1.470000000000000000e+05 1.256030503496030803e+01 3.483713467818398968e-01 4.508000000000000000e+05 -7.141514582862004801e+00 1.290285262674577638e+01 3.797237508040096077e-01
8.000000000000000167e-02 7.453108133878452612e+00 1.853636293142642555e-01 1.680000000000000000e+05 1.260944629681663365e+01 3.359049285871549273e-01 5.152000000000000000e+05 -7.141514582862004801e+00 1.292103984783308235e+01 3.836558302980649926e-01
8.999999999999999667e-02 7.440455327610102643e+00 1.373129018537134205e-01 1.890000000000000000e+05 1.253477038906793872e+01 3.213779255161498538e-01 5.796000000000000000e+05 -7.141514582862004801e+00 1.283371113381603479e+01 3.494833386937802322e-01
1.000000000000000056e-01 7.427622819997246495e+00 2.087827738366877517e-01 2.100000000000000000e+05 1.253616150588949196e+01 3.017668059128985059e-01 6.440000000000000000e+05 -7.141514582862004801e+00 1.282226974302473366e+01 3.669515660162993020e-01
1.100000000000000006e-01 7.398811884982673170e+00 1.716698146729929431e-01 2.310000000000000000e+05 1.249029972787683995e+01 2.805368002886547973e-01 7.084000000000000000e+05 -7.141514582862004801e+00 1.274759702999750743e+01 3.288942407310537219e-01
1.199999999999999956e-01 7.363137551503347034e+00 1.832959648952920684e-01 2.520000000000000000e+05 1.237911058190095837e+01 2.722890874373635750e-01 7.728000000000000000e+05 -7.141514582862004801e+00 1.260073355054230149e+01 3.282358266313541439e-01
1.300000000000000044e-01 7.350819112495809549e+00 1.646683293670200277e-01 2.730000000000000000e+05 1.251649357354605385e+01 2.431458636868112921e-01 8.372000000000000000e+05 -7.141514582862004801e+00 1.272579810317985860e+01 2.936589343516229911e-01
1.400000000000000133e-01 7.325321607544490909e+00 1.365480360014504346e-01 2.940000000000000000e+05 1.250632238686124431e+01 2.395560561388214160e-01 9.016000000000000000e+05 -7.141514582862004801e+00 1.269012941154372953e+01 2.757398595934936192e-01
1.499999999999999944e-01 7.300680371223872811e+00 1.916375619166847122e-01 3.150000000000000000e+05 1.253892870611375976e+01 2.499789668829293932e-01 9.660000000000000000e+05 -7.141514582862004801e+00 1.269809449447562955e+01 3.149832360955545640e-01
1.600000000000000033e-01 7.287424375237585572e+00 1.622117286677749737e-01 3.360000000000000000e+05 1.257284896683192876e+01 2.519761000372581217e-01 1.030400000000000000e+06 -7.141514582862004801e+00 1.271875875920751042e+01 2.996741562220108235e-01
1.700000000000000122e-01 7.220663626183150718e+00 1.637775449285558127e-01 3.570000000000000000e+05 1.250198626704980676e+01 2.437484023918931875e-01 1.094800000000000000e+06 -7.141514582862004801e+00 1.258113531037095356e+01 2.936602933517321601e-01
1.799999999999999933e-01 7.166064632833202275e+00 1.526374896270770720e-01 3.780000000000000000e+05 1.244091124639622237e+01 2.572664665653251470e-01 1.159200000000000000e+06 -7.141514582862004801e+00 1.246546129636741895e+01 2.991391616934560016e-01
1.900000000000000022e-01 7.138154801089905632e+00 1.350825166900214147e-01 3.990000000000000000e+05 1.240080793316043284e+01 2.513735718637945538e-01 1.223600000000000000e+06 -7.141514582862004801e+00 1.239744815138833545e+01 2.853698634174117177e-01
2.000000000000000111e-01 7.119698535169231235e+00 1.486626568259400705e-01 4.200000000000000000e+05 1.239899381229781739e+01 2.663150905192397389e-01 1.288000000000000000e+06 -7.141514582862004801e+00 1.237717776460504382e+01 3.049988737238517600e-01
2.099999999999999922e-01 7.116823426093359828e+00 1.474723596380312918e-01 4.410000000000000000e+05 1.239277846918830939e+01 2.661795296785158804e-01 1.352400000000000000e+06 -7.141514582862004801e+00 1.236808731241966441e+01 3.043018877317141269e-01
2.200000000000000011e-01 7.142036112754228228e+00 1.130054952826889669e-01 4.620000000000000000e+05 1.232955274681508051e+01 2.475775392998532942e-01 1.416800000000000000e+06 -7.141514582862004801e+00 1.233007427670730394e+01 2.721486357302866366e-01
2.300000000000000100e-01 7.167698328212388503e+00 1.349355113127672923e-01 4.830000000000000000e+05 1.226174906715980129e+01 2.769492482522566412e-01 1.481200000000000000e+06 -7.141514582862004801e+00 1.228793281251018499e+01 3.080721966045102955e-01
2.399999999999999911e-01 7.167449226124102957e+00 1.442327316194580711e-01 5.040000000000000000e+05 1.217085738957544727e+01 2.785638083075061000e-01 1.545600000000000000e+06 -7.141514582862004801e+00 1.219679203283754632e+01 3.136891393867368705e-01
2.500000000000000000e-01 7.155085741603788740e+00 1.471184852078523952e-01 5.250000000000000000e+05 1.208564646037730128e+01 2.625925521241826432e-01 1.610000000000000000e+06 -7.141514582862004801e+00 1.209921761911908433e+01 3.009961745952008938e-01
2.600000000000000089e-01 7.144910885468129358e+00 1.292915891795872740e-01 5.460000000000000000e+05 1.195491221580300945e+01 2.410900629209556945e-01 1.674400000000000000e+06 -7.141514582862004801e+00 1.195830851840913311e+01 2.735703446498058411e-01
2.700000000000000178e-01 7.160003079596708453e+00 1.316058767601369639e-01 5.670000000000000000e+05 1.182491052852520674e+01 2.695090541526743433e-01 1.738800000000000000e+06 -7.141514582862004801e+00 1.184339902525990951e+01 2.999253858346663804e-01
2.800000000000000266e-01 7.172564811009650043e+00 1.432209576142213781e-01 5.880000000000000000e+05 1.171024687534228192e+01 2.443127013438420037e-01 1.803200000000000000e+06 -7.141514582862004801e+00 1.174129710348992717e+01 2.831977025645863733e-01
2.899999999999999800e-01 7.195901688993580514e+00 1.461779824300436237e-01 6.090000000000000000e+05 1.167235792454781773e+01 2.613214301053796151e-01 1.867600000000000000e+06 -7.141514582862004801e+00 1.172674503067939256e+01 2.994276079115600897e-01
2.999999999999999889e-01 7.195935810046640846e+00 1.673798091450813819e-01 6.300000000000000000e+05 1.161975539959821546e+01 2.489097599433537089e-01 1.932000000000000000e+06 -7.141514582862004801e+00 1.167417662678285240e+01 2.999534448952067556e-01
3.099999999999999978e-01 7.196642839713002004e+00 1.111936297445337146e-01 6.510000000000000000e+05 1.152611441151262106e+01 2.608076097460939602e-01 1.996400000000000000e+06 -7.141514582862004801e+00 1.158124266836361826e+01 2.835218379547425616e-01
